timestamp,vel_pos_innov[0],vel_pos_innov[1],vel_pos_innov[2],vel_pos_innov[3],vel_pos_innov[4],vel_pos_innov[5],mag_innov[0],mag_innov[1],mag_innov[2],heading_innov,airspeed_innov,beta_innov,flow_innov[0],flow_innov[1],hagl_innov,vel_pos_innov_var[0],vel_pos_innov_var[1],vel_pos_innov_var[2],vel_pos_innov_var[3],vel_pos_innov_var[4],vel_pos_innov_var[5],mag_innov_var[0],mag_innov_var[1],mag_innov_var[2],heading_innov_var,airspeed_innov_var,beta_innov_var,flow_innov_var[0],flow_innov_var[1],hagl_innov_var,output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],drag_innov[0],drag_innov[1],drag_innov_var[0],drag_innov_var[1],aux_vel_innov[0],aux_vel_innov[1]
287708807,0.0,0.0,0.0,1.0146527,0.22712329,0.0211792,0.33847722,0.12886064,0.16705284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.192665,101.2415,4.069403,0.0031679834,0.033031635,0.0029471396,0.0,0.0,0.0,0.0,0.0,0.0,0.0043624113,0.021105163,0.083115004,0.0,0.0,0.0,0.0,0.0,0.0
287910409,0.0,0.0,0.0,1.0597278,0.15180749,0.19470215,0.31451645,0.14332166,0.24718925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19488,101.2485,4.070146,0.0031706654,0.033071566,0.0026912298,0.0,0.0,0.0,0.0,0.0,0.0,0.0020744712,0.018396739,0.081049204,0.0,0.0,0.0,0.0,0.0,0.0
288116023,0.0,0.0,0.0,1.0711362,0.06212791,-0.9797363,0.3178718,0.1570799,0.24340186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19349,101.24835,4.0705805,0.0031249523,0.032913234,0.0025877273,0.0,0.0,0.0,0.0,0.0,0.0,0.00412112,0.022345198,0.09651117,0.0,0.0,0.0,0.0,0.0,0.0
288316814,0.0,0.0,0.0,1.0316906,0.00014228118,-0.47813416,0.29412094,0.15819244,0.28643748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18705,101.23787,4.0704107,0.0031218878,0.0326704,0.0025737656,0.0,0.0,0.0,0.0,0.0,0.0,0.0064640893,0.022778276,0.09603037,0.0,0.0,0.0,0.0,0.0,0.0
288525628,0.0,0.0,0.0,0.9508555,-0.04696066,-0.33306885,0.29901,0.209781,0.22075388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19185,101.235016,4.0711884,0.003070824,0.03217438,0.0027537346,0.0,0.0,0.0,0.0,0.0,0.0,0.012287943,0.025612446,0.10164072,0.0,0.0,0.0,0.0,0.0,0.0
289534416,0.0,0.0,0.0,0.61587745,0.15682828,-0.16207886,0.3294343,0.15282285,0.1547032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19405,101.211136,4.07132,0.0029543035,0.031106826,0.0025792355,0.0,0.0,0.0,0.0,0.0,0.0,0.0042351102,0.00828128,0.032237493,0.0,0.0,0.0,0.0,0.0,0.0
289743201,0.0,0.0,0.0,0.58743274,0.20763925,-0.1388855,0.35177696,0.16481005,0.058172017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19379,101.20858,4.0709243,0.0029585527,0.030847581,0.002593826,0.0,0.0,0.0,0.0,0.0,0.0,0.009233892,0.011228253,0.038489174,0.0,0.0,0.0,0.0,0.0,0.0
289944014,0.0,0.0,0.0,0.5904423,0.25011325,0.13882446,0.3256681,0.14250435,0.103477836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.19833,101.2123,4.0708375,0.0029307022,0.030714542,0.002584585,0.0,0.0,0.0,0.0,0.0,0.0,0.0039066607,0.004764959,0.01815113,0.0,0.0,0.0,0.0,0.0,0.0
290144823,0.0,0.0,0.0,0.60580283,0.28355855,-0.11141968,0.32493174,0.13557604,0.19278681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.197716,101.21151,4.0702653,0.0029123188,0.030425966,0.0027686139,0.0,0.0,0.0,0.0,0.0,0.0,0.0020981638,0.003927606,0.014380181,0.0,0.0,0.0,0.0,0.0,0.0
290350412,0.0,0.0,0.0,0.62015086,0.28750783,-0.24108887,0.33820716,0.15510185,0.1549572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.17603,101.189926,4.0679374,0.0028825908,0.030303834,0.002767701,0.0,0.0,0.0,0.0,0.0,0.0,0.0032688566,0.0034513366,0.015634261,0.0,0.0,0.0,0.0,0.0,0.0
