timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
296080935,0.0015733632,0.01849661,0.59862816
296082535,-0.007037721,0.01849661,0.5988453
296091334,-0.0050906506,0.027753115,0.60771894
296100934,-0.005097971,0.042272285,0.6074286
296102535,0.0016073537,0.042126667,0.5999761
296111334,-0.0088305315,0.067462415,0.5960894
296122534,0.026198938,0.046588436,0.55008405
296131334,0.020983657,0.051996723,0.54828584
296142534,0.026107168,0.04651563,0.5464447
296151334,0.052629635,0.0452468,0.57312506
296162534,0.02263922,0.0460477,0.61394006
296171334,0.035864495,0.049240634,0.5916836
296182534,0.031014469,0.05856995,0.6043704
296191335,0.022356583,0.060348444,0.6027316
296202540,0.040883422,0.069095284,0.58569515
296211335,0.026652312,0.05784186,0.5680634
296222534,0.04528373,0.04125296,0.55517423
296231334,0.0211672,0.052142337,0.5555646
296242534,0.050855126,0.05791467,0.5710947
296251335,0.04620146,0.04198105,0.5915682
296262534,0.030930018,0.04397797,0.60102135
296271334,0.012030599,0.04582927,0.6032824
296282534,-0.0039805113,0.058133096,0.58340263
296291335,-0.002578581,0.05606337,0.57065755
296301734,0.024341807,0.041034535,0.5447773
296312175,0.024341807,0.041034535,0.5447773
296322535,0.024341807,0.041034535,0.5447773
296332184,0.024341807,0.041034535,0.5447773
296342541,0.024341807,0.041034535,0.5447773
296352175,0.025770687,0.0294588,0.6014419
296353734,0.017159602,0.0294588,0.60165906
296362534,-0.005654096,0.052724812,0.5853746
296372175,-0.005387927,0.0710922,0.5959299
296373735,0.0015009426,0.0710922,0.59575623
296382535,0.040617257,0.050727893,0.5751399
296392174,0.039978508,0.042958643,0.5498092
296393734,0.026200768,0.042958643,0.55015665
296402534,0.023037141,0.03228769,0.5613793
296412175,0.023028906,0.048621755,0.56105274
296413734,0.031869423,0.04880378,0.5699341
296422534,0.017148621,0.051237557,0.60122365
296432159,0.017159602,0.0294588,0.60165906
296433734,0.0031065457,0.029240372,0.59108824
296442534,-0.0016517056,0.038642492,0.60741436
296452174,-0.0016608558,0.05679146,0.6070515
296453735,0.012025109,0.056718647,0.60306466
296462534,-0.019343719,0.060057208,0.58921623
296473734,-0.0030374436,0.055699322,0.55246055
296482540,-0.018116187,0.039692897,0.56955534
296493734,0.041934732,0.03406618,0.5590456
296502534,0.022182189,0.04205386,0.59581566
296513735,0.018737754,0.04205386,0.5959025
296522535,0.004864583,0.049240634,0.59246534
296533734,0.027300209,0.047462143,0.5937568
296542535,0.023753023,0.06916809,0.5897688
296553734,0.024789691,0.06317733,0.5625388
296562534,0.04341562,0.057477817,0.5494321
296573736,0.02303531,0.035917487,0.5613068
296582534,0.042112786,0.04510118,0.56610674
296593734,0.04266159,0.049167823,0.5878705
296602535,0.03735636,0.05087351,0.58250546
296613735,0.03735636,0.05087351,0.58250546
296623335,0.03735636,0.05087351,0.58250546
296633735,0.03735636,0.05087351,0.58250546
296643335,0.03735636,0.05087351,0.58250546
296653735,-0.00946013,0.041544195,0.5711216
296664934,0.009626494,0.032578927,0.5762844
296673735,0.026566029,0.04687967,0.56464165
296684934,0.046106026,0.049167823,0.58778363
296693735,0.029252771,0.04582927,0.6028481
296704934,0.032684397,0.071237825,0.60225326
296713734,0.033994555,0.069095284,0.58586884
296724934,0.036974635,0.07962062,0.5673673
296733734,0.015762884,0.06829438,0.5462699
296744934,0.0058131376,0.035917487,0.56174105
296753735,-0.004153075,0.036208723,0.5765593
296764934,0.013716997,0.025829006,0.60181844
296773734,-0.0019251922,0.034794275,0.59656876
296784934,-0.00015251362,0.025756195,0.5985265
296793735,0.008393471,0.06383262,0.5957277
296804934,0.03390095,0.072652265,0.58215684
296813734,0.032229193,0.06361419,0.58420146
296824175,0.036991104,0.046952482,0.56802046
296833734,0.030015951,0.035990294,0.56477255
296844175,0.038760122,0.04517399,0.56983304
296853749,0.032427378,0.034721464,0.59206074
296864183,0.03251,0.05294324,0.5953374
296873734,0.041265152,0.040348176,0.6008333
296884175,0.015559487,0.06042125,0.6065447
296893737,0.033623803,0.07606363,0.5711661
296904175,0.038382053,0.066661514,0.55484
296914535,0.038382053,0.066661514,0.55484
296924935,0.038382053,0.066661514,0.55484
296944934,0.03568278,0.045465227,0.5844775
296956175,0.046469454,0.056718647,0.6021961
296964935,-0.006676121,0.029677225,0.6131852
296976175,-0.012456683,0.063687,0.58896995
296984935,0.004398401,0.06339576,0.5739782
