timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
280434677,0,-0.19146532,-0.07311993,0.04803894,0.5502958,0.0,0.0,0.0,0.0
280535495,0,-0.07883102,-0.1570072,0.051120568,0.5502958,0.0,0.0,0.0,0.0
280639577,0,-0.10038008,-0.15370442,0.05284394,0.5502958,0.0,0.0,0.0,0.0
280742007,0,-0.04409488,-0.31057677,0.051859815,0.55128205,0.0,0.0,0.0,0.0
280841264,0,-0.034809455,-0.26595703,0.05482613,0.5779093,0.0,0.0,0.0,0.0
280941966,0,-0.17238526,-0.1168492,0.05839188,0.57988167,0.0,0.0,0.0,0.0
281045914,0,-0.095611274,-0.17224129,0.05748794,0.58185405,0.0,0.0,0.0,0.0
281146925,0,-0.1318965,-0.13076948,0.064877205,0.58185405,0.0,0.0,0.0,0.0
281246762,0,-0.013409481,-0.2052784,0.05956351,0.58284026,0.0,0.0,0.0,0.0
281351484,0,-0.09606757,-0.13384253,0.06340156,0.58284026,0.0,0.0,0.0,0.0
281452388,0,-0.021691408,-0.09567186,0.06224431,0.58284026,0.0,0.0,0.0,0.0
281553114,0,-0.058751795,-0.15634416,0.06340411,0.58284026,0.0,0.0,0.0,0.0
281654609,0,-0.08999667,-0.28792372,0.05838805,0.58284026,0.0,0.0,0.0,0.0
281754012,0,-0.102892935,-0.23259659,0.06556006,0.58284026,0.0,0.0,0.0,0.0
281858702,0,-0.13197446,-0.2616373,0.061463926,0.58284026,0.0,0.0,0.0,0.0
281959422,0,-0.007994843,-0.10880398,0.059758045,0.58284026,0.0,0.0,0.0,0.0
282059935,0,0.026761387,-0.15936236,0.054285295,0.5552268,0.0,0.0,0.0,0.0
282163732,0,-0.039918195,-0.17581667,0.047923848,0.55226827,0.0,0.0,0.0,0.0
282264300,0,0.030523645,-0.19891123,0.048700172,0.5502958,0.0,0.0,0.0,0.0
282365088,0,-0.06721278,-0.29854783,0.04966068,0.5502958,0.0,0.0,0.0,0.0
282465256,0,-0.13294806,-0.18148857,0.04773291,0.5493097,0.0,0.0,0.0,0.0
282569108,0,-0.11346135,-0.3117024,0.03781938,0.5493097,0.0,0.0,0.0,0.0
282670157,0,-0.019338291,-0.33073783,0.04379907,0.5493097,0.0,0.0,0.0,0.0
282770116,0,0.05635204,-0.3699227,0.040777814,0.5493097,0.0,0.0,0.0,0.0
282871492,0,0.069186166,-0.20868562,0.04725614,0.5493097,0.0,0.0,0.0,0.0
282973161,0,-0.03989486,-0.21758565,0.047916934,0.5493097,0.0,0.0,0.0,0.0
283076743,0,-0.08025138,-0.3292165,0.044108458,0.5493097,0.0,0.0,0.0,0.0
283177054,0,-0.066106156,-0.3237368,0.04517119,0.5493097,0.0,0.0,0.0,0.0
283277513,0,-0.06288853,-0.34027335,0.051035147,0.5493097,0.0,0.0,0.0,0.0
283378125,0,-0.009587558,-0.40374306,0.04562058,0.5493097,0.0,0.0,0.0,0.0
283482151,0,-0.08946062,-0.24687904,0.052235052,0.5493097,0.0,0.0,0.0,0.0
283582707,0,-0.029158607,-0.24997413,0.052649092,0.5493097,0.0,0.0,0.0,0.0
283684773,0,-0.039982915,-0.32903448,0.04790778,0.5493097,0.0,0.0,0.0,0.0
283784305,0,-0.1706826,-0.21866977,0.049449343,0.5493097,0.0,0.0,0.0,0.0
283889178,0,-0.20098461,-0.3439796,0.044576596,0.5493097,0.0,0.0,0.0,0.0
283989549,0,-0.14293677,-0.31390163,0.047171272,0.5493097,0.0,0.0,0.0,0.0
284089865,0,-0.062331818,-0.32740575,0.053381115,0.5493097,0.0,0.0,0.0,0.0
284191071,0,-0.02196232,-0.25916272,0.04955828,0.5493097,0.0,0.0,0.0,0.0
284294923,0,-0.0499195,-0.31536868,0.047919612,0.5493097,0.0,0.0,0.0,0.0
284394696,0,-0.08416603,-0.25896403,0.044822395,0.5493097,0.0,0.0,0.0,0.0
284496449,0,-0.036788136,-0.31341684,0.052156966,0.5493097,0.0,0.0,0.0,0.0
284597307,0,-0.23118535,-0.16200864,0.056622915,0.5769231,0.0,0.0,0.0,0.0
284697121,0,-0.2987718,-0.35723776,0.051230047,0.5779093,0.0,0.0,0.0,0.0
284802395,0,-0.214582,-0.3527784,0.054604616,0.57988167,0.0,0.0,0.0,0.0
284901978,0,-0.041912522,-0.3934211,0.05540209,0.58185405,0.0,0.0,0.0,0.0
285003151,0,-0.16065352,-0.19252235,0.063727066,0.58185405,0.0,0.0,0.0,0.0
285106978,0,-0.0663003,-0.33624595,0.060686156,0.58185405,0.0,0.0,0.0,0.0
285208297,0,-0.19226713,-0.4322501,0.05450769,0.58284026,0.0,0.0,0.0,0.0
285309236,0,-0.2206899,-0.2156073,0.057333842,0.58284026,0.0,0.0,0.0,0.0
285409198,0,-0.23146817,-0.35453513,0.053563837,0.58284026,0.0,0.0,0.0,0.0
285513072,0,-0.13660736,-0.2556571,0.053010784,0.58284026,0.0,0.0,0.0,0.0
285614647,0,-0.1295599,-0.37437952,0.05027104,0.58284026,0.0,0.0,0.0,0.0
285714674,0,-0.23212826,-0.3621689,0.04983559,0.58284026,0.0,0.0,0.0,0.0
285815769,0,-0.18182968,-0.26099667,0.054565735,0.58284026,0.0,0.0,0.0,0.0
285916818,0,-0.15487576,-0.42093775,0.048365768,0.58284026,0.0,0.0,0.0,0.0
286016256,0,-0.26441702,-0.20290838,0.051619504,0.58284026,0.0,0.0,0.0,0.0
286121095,0,-0.22026265,-0.26809236,0.051166274,0.58284026,0.0,0.0,0.0,0.0
286221831,0,-0.17278765,-0.31025586,0.053976886,0.58284026,0.0,0.0,0.0,0.0
286322353,0,-0.0991466,-0.35151792,0.05218307,0.58284026,0.0,0.0,0.0,0.0
286426174,0,-0.14057307,-0.21826501,0.057284843,0.58284026,0.0,0.0,0.0,0.0
286526674,0,-0.1845348,-0.30824098,0.049853753,0.58284026,0.0,0.0,0.0,0.0
286627258,0,-0.22681306,-0.26774073,0.05201655,0.58284026,0.0,0.0,0.0,0.0
286728538,0,-0.13874076,-0.2698579,0.053563543,0.58284026,0.0,0.0,0.0,0.0
286829331,0,-0.1491593,-0.32943243,0.05509831,0.58284026,0.0,0.0,0.0,0.0
286933351,0,-0.121673524,-0.2274415,0.05485956,0.5749507,0.0,0.0,0.0,0.0
287033881,0,-0.21922018,-0.26539955,0.047523964,0.55226827,0.0,0.0,0.0,0.0
287134395,0,-0.22841306,-0.30081028,0.046845246,0.5502958,0.0,0.0,0.0,0.0
287234801,0,-0.31389126,-0.38010824,0.046824157,0.5493097,0.0,0.0,0.0,0.0
287338697,0,-0.23241355,-0.31049937,0.046567846,0.5493097,0.0,0.0,0.0,0.0
287440270,0,-0.24852015,-0.29867452,0.049729906,0.54832345,0.0,0.0,0.0,0.0
