timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
43425360,218.23975,35.35,98731.0,1.1730876
43436361,218.3243,35.35,98730.0,1.1730757
43457361,217.98343,35.35,98734.0,1.1731232
43468361,218.5806,35.35,98726.99,1.17304
43479373,217.89888,35.35,98735.0,1.1731352
43500409,218.40884,35.35,98729.0,1.1730639
43510421,218.23975,35.35,98731.0,1.1730876
43521376,217.81433,35.35,98736.0,1.173147
43542361,218.3243,35.34,98730.0,1.1730757
43553360,218.49341,35.34,98728.0,1.173052
43564361,217.72977,35.34,98737.0,1.1731589
43585361,218.07063,35.34,98732.99,1.1731113
43595732,217.89888,35.34,98735.0,1.1731352
43606371,218.15518,35.34,98732.0,1.1730995
43627425,218.23975,35.34,98731.0,1.1730876
43637373,217.98343,35.34,98734.0,1.1731232
43648373,218.3243,35.34,98730.0,1.1730757
43670711,217.89888,35.34,98735.0,1.1731352
43681466,217.98343,35.34,98734.0,1.1731232
43692416,217.89888,35.34,98735.0,1.1731352
43714928,217.98343,35.329998,98734.0,1.1731232
43725375,217.81433,35.329998,98736.0,1.173147
43735433,218.23975,35.329998,98731.0,1.1730876
43759398,217.72977,35.329998,98737.0,1.1731589
43772066,217.89888,35.329998,98735.0,1.1731352
43782625,218.23975,35.329998,98731.0,1.1730876
43804554,217.98343,35.329998,98734.0,1.1731232
43815384,218.23975,35.329998,98731.0,1.1730876
43826361,217.89888,35.329998,98735.0,1.1731352
43848360,217.98343,35.32,98734.0,1.1731232
43859734,218.15518,35.32,98732.0,1.1730995
43870361,217.72977,35.32,98737.0,1.1731589
43893359,217.89888,35.32,98735.0,1.1731352
43904361,217.81433,35.32,98736.0,1.173147
43916219,218.07063,35.32,98732.99,1.1731113
43937361,218.15518,35.309998,98732.0,1.1730995
43948879,217.81433,35.309998,98736.0,1.173147
43959417,217.64522,35.309998,98738.0,1.1731708
43980361,218.07063,35.309998,98732.99,1.1731113
43990361,217.47346,35.309998,98740.0,1.1731945
44001375,218.15518,35.309998,98732.0,1.1730995
44022657,217.98343,35.3,98734.0,1.1731232
44032360,217.98343,35.3,98734.0,1.1731232
44043377,218.5806,35.3,98726.99,1.17304
44064370,218.15518,35.3,98732.0,1.1730995
44074372,217.98343,35.3,98734.0,1.1731232
44084360,218.23975,35.3,98731.0,1.1730876
44106361,217.89888,35.3,98735.0,1.1731352
44116371,217.81433,35.3,98736.0,1.173147
44127371,217.72977,35.3,98737.0,1.1731589
44148374,217.64522,35.3,98738.0,1.1731708
44158575,217.47346,35.3,98740.0,1.1731945
44169361,217.89888,35.3,98735.0,1.1731352
44190361,217.89888,35.3,98735.0,1.1731352
44200386,217.81433,35.3,98736.0,1.173147
44211372,217.81433,35.3,98736.0,1.173147
44232372,218.07063,35.28,98732.99,1.1731113
44242371,218.07063,35.28,98732.99,1.1731113
44253371,217.98343,35.28,98734.0,1.1731232
44274361,217.89888,35.28,98735.0,1.1731352
44285360,217.81433,35.28,98736.0,1.173147
44296361,217.89888,35.28,98735.0,1.1731352
44317361,218.07063,35.28,98732.99,1.1731113
44327389,217.64522,35.28,98738.0,1.1731708
