timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
265108798,0,0.0,0.0,0.0,0.0,-1.9066987,-3.707532e-05,6.1595165e-05,0.0,-0.1633658,-0.055511653,0.12139857,0.136413,-0.00926883,0.015398791,0.0,1.7278264,1.2871308,-0.56510794,0.12188012,0.0,2.2950926,-0.12139857,1.5414966,0.25910962,0.43658236,0.10793244,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265212824,0,0.0,0.0,0.0,0.0,-1.896877,-3.707532e-05,6.1595165e-05,0.0,-0.15537013,-0.07177383,0.14443782,0.1536431,-0.00926883,0.015398791,0.0,0.051328033,-0.37294808,1.6697801,0.12411396,0.0,2.285271,-0.14443782,1.5335348,0.25718892,0.43432167,0.107426755,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265313607,0,0.0,0.0,0.0,0.0,-1.8874989,-3.707532e-05,6.1595165e-05,0.0,-0.13204141,-0.105898626,0.18692958,0.18871571,-0.00926883,0.015398791,0.0,-2.0789766,-0.2099288,8.643667,0.12524529,0.0,2.2758927,-0.18692958,1.5349207,0.2574953,0.43435854,0.10749995,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265409608,0,0.0,0.0,0.0,0.0,-1.8708723,-3.707532e-05,6.1595165e-05,0.0,-0.13265705,-0.11681759,0.20108347,0.20090044,-0.00926883,0.015398791,0.0,-1.8024836,2.3495197,-2.459009,0.124409415,0.0,2.2592661,-0.20108347,1.5331453,0.25706,0.43384817,0.10738627,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265514452,0,0.0,0.0,0.0,0.0,-1.8486583,-3.707532e-05,6.1595165e-05,0.0,-0.13110536,-0.10076832,0.26008815,0.25829327,-0.00926883,0.015398791,0.0,1.618008,-1.0638913,2.8712804,0.12976529,0.0,2.2370522,-0.26008815,1.5422064,0.25919148,0.435701,0.10799247,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265618412,0,0.0,0.0,0.0,0.0,-1.8202059,-3.707532e-05,6.1595165e-05,0.0,-0.10833639,-0.038187243,0.2666576,0.26617816,-0.00926883,0.015398791,0.0,-0.41160533,2.1256757,-2.32751,0.12318859,0.0,2.2085998,-0.2666576,1.5341905,0.25728357,0.43382025,0.107496336,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265719218,0,0.0,0.0,0.0,0.0,-1.7862496,-3.707532e-05,6.1595165e-05,0.0,-0.094340675,0.010203251,0.30915633,0.31373054,-0.00926883,0.015398791,0.0,-2.7307155,1.1104625,7.271689,0.1206618,0.0,2.1746435,-0.30915633,1.535512,0.25759327,0.43352845,0.10756913,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265815270,0,0.0,0.0,0.0,0.0,-1.7484977,-3.707532e-05,6.1595165e-05,0.0,-0.070596784,0.040079236,0.31322253,0.3252657,-0.00926883,0.015398791,0.0,-0.007975136,1.8578606,-2.6071804,0.11967482,0.0,2.1368916,-0.31322253,1.5336399,0.25716135,0.4325729,0.10745751,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
265919998,0,0.0,0.0,0.0,0.0,-1.7043419,-3.707532e-05,6.1595165e-05,0.0,-0.07365992,0.018906934,0.3722721,0.39187333,-0.00926883,0.015398791,0.0,-0.20055242,-1.9944113,6.669617,0.12127041,0.0,2.0927358,-0.3722721,1.5334687,0.2571517,0.43239003,0.107506305,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266024023,0,0.0,0.0,0.0,0.0,-1.6575196,-3.707532e-05,6.1595165e-05,0.0,-0.067116894,0.006357828,0.3626307,0.38813537,-0.00926883,0.015398791,0.0,-0.6127564,1.609464,-4.5101624,0.12633583,0.0,2.0459135,-0.3626307,1.5347079,0.25748527,0.4324437,0.10758944,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266120802,0,0.0,0.0,0.0,0.0,-1.6150877,-3.707532e-05,6.1595165e-05,0.0,-0.033145674,-0.006623201,0.32688734,0.3578089,-0.00926883,0.015398791,0.0,-1.1563033,1.750382,-3.208824,0.12662429,0.0,2.0034816,-0.32688734,1.5329336,0.25711676,0.43208417,0.10750451,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266224839,0,0.0,0.0,0.0,0.0,-1.5720608,-3.707532e-05,6.1595165e-05,0.0,-0.003713795,-0.010637116,0.26609296,0.30418852,-0.00926883,0.015398791,0.0,-1.5581186,2.0185754,-3.6720397,0.12884577,0.0,1.9604546,-0.26609296,1.525674,0.25548756,0.43088308,0.10709787,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266329637,0,0.0,0.0,0.0,0.0,-1.5374991,-3.707532e-05,6.1595165e-05,0.0,0.010425117,-0.01928336,0.21840249,0.26028857,-0.00926883,0.015398791,0.0,-1.445076,1.4020659,-4.7504554,0.13438383,0.0,1.9258928,-0.21840249,1.5184984,0.2538986,0.42997667,0.106721975,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266425601,0,0.0,0.0,0.0,0.0,-1.5146891,-3.707532e-05,6.1595165e-05,0.0,0.034198858,-0.011746938,0.17125444,0.21208827,-0.00926883,0.015398791,0.0,0.011539131,0.22766317,-3.2383866,0.1343436,0.0,1.9030828,-0.17125444,1.5177188,0.2538022,0.43072218,0.10672466,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266530411,0,0.0,0.0,0.0,0.0,-1.4961873,-3.707532e-05,6.1595165e-05,0.0,0.043781705,-0.009426246,0.123666964,0.1626235,-0.00926883,0.015398791,0.0,-0.8305589,-0.8197139,3.916389,0.13407223,0.0,1.8845811,-0.123666964,1.5109981,0.252331,0.42987633,0.10638872,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266631267,0,0.0,0.0,0.0,0.0,-1.4845346,-3.707532e-05,6.1595165e-05,0.0,0.027289977,-0.013378694,0.057358112,0.09358121,-0.00926883,0.015398791,0.0,0.44293928,0.99255127,-5.4126987,0.1383556,0.0,1.8729284,-0.057358112,1.5049844,0.25105056,0.42949626,0.10610587,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266735243,0,0.0,0.0,0.0,0.0,-1.4758531,-3.707532e-05,6.1595165e-05,0.0,0.012065939,-0.025247885,0.02865978,0.06420874,-0.00926883,0.015398791,0.0,-2.2126846,2.819716,-1.4714781,0.14047776,0.0,1.8642468,-0.02865978,1.4990548,0.24980612,0.42885032,0.105848834,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266832007,0,0.0,0.0,0.0,0.0,-1.4738021,-3.707532e-05,6.1595165e-05,0.0,0.024954718,-0.040916484,-0.00400615,0.028963663,-0.00926883,0.015398791,0.0,-1.1182418,1.3320607,3.098748,0.13492535,0.0,1.8621958,0.00400615,1.4979421,0.2496748,0.42910862,0.10592531,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
266936014,0,0.0,0.0,0.0,0.0,-1.4752067,-3.707532e-05,6.1595165e-05,0.0,0.038905375,-0.04701511,-0.01765885,0.0111199785,-0.00926883,0.015398791,0.0,-1.897912,2.221267,-3.9138045,0.13562752,0.0,1.8636005,0.01765885,1.4926386,0.24860011,0.42851248,0.10572109,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
267032855,0,0.0,0.0,0.0,0.0,-1.4751045,-3.707532e-05,6.1595165e-05,0.0,0.025417,-0.05482579,0.029011594,0.053958967,-0.00926883,0.015398791,0.0,0.95725805,0.29763207,-2.3232176,0.1352587,0.0,1.8634982,-0.029011594,1.4851601,0.2470247,0.42777503,0.10537792,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
267136798,0,0.0,0.0,0.0,0.0,-1.4711514,-3.707532e-05,6.1595165e-05,0.0,0.017539226,-0.065614834,0.041093152,0.063921824,-0.00926883,0.015398791,0.0,0.5053969,-2.0199583,4.6908636,0.14208274,0.0,1.8595451,-0.041093152,1.4805132,0.24612744,0.42699605,0.10523045,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
267241687,0,0.0,0.0,0.0,0.0,-1.4658489,-3.707532e-05,6.1595165e-05,0.0,0.035293654,-0.047493562,0.03615049,0.05772119,-0.00926883,0.015398791,0.0,0.17659904,-0.678672,3.0782845,0.1391866,0.0,1.8542427,-0.03615049,1.4763852,0.24536318,0.42600837,0.10510753,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
267337625,0,0.0,0.0,0.0,0.0,-1.4601078,-3.707532e-05,6.1595165e-05,0.0,0.03483759,-0.022401027,0.024134671,0.046854172,-0.00926883,0.015398791,0.0,-0.9455631,0.5934559,0.5745976,0.14326152,0.0,1.8485016,-0.024134671,1.4774687,0.24578953,0.42665976,0.10529891,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
267442454,0,0.0,0.0,0.0,0.0,-1.4521778,-3.707532e-05,6.1595165e-05,0.0,0.024395164,-0.0129847415,0.018060707,0.043508854,-0.00926883,0.015398791,0.0,-1.2330438,0.6647265,-0.8733477,0.14391913,0.0,1.8405715,-0.018060707,1.4737684,0.2451411,0.42644387,0.10520967,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
