timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,system_id,component_id,mode,flow_control,forwarding,mavlink_v2,ftp,streams
83677046,0,1200.0,0.35327327,0.0,0.48924896,0.0,0,0,0,0,0,1,0,0,33
84685543,0,1200.0,0.35327327,0.0,0.51436454,0.0,0,0,0,0,0,1,0,0,33
85687511,0,1200.0,0.35327327,0.0,0.67363316,0.0,0,0,0,0,0,1,0,0,33
86695530,0,1200.0,0.35327327,0.0,0.5149019,0.0,0,0,0,0,0,1,0,0,33
87702589,0,1200.0,0.35327327,0.0,0.5158784,0.0,0,0,0,0,0,1,0,0,33
88708468,0,1200.0,0.35327327,0.0,0.68422884,0.0,0,0,0,0,0,1,0,0,33
89713803,0,1200.0,0.35327327,0.0,0.51746,0.0,0,0,0,0,0,1,0,0,33
90725035,0,1200.0,0.35327327,0.0,0.47593436,0.0,0,0,0,0,0,1,0,0,33
91726468,0,1200.0,0.35327327,0.0,0.7148027,0.0,0,0,0,0,0,1,0,0,33
92729558,0,1200.0,0.35327327,0.0,0.42984498,0.0,0,0,0,0,0,1,0,0,33
93738607,0,1200.0,0.35327327,0.0,0.5779997,0.0,0,0,0,0,0,1,0,0,33
94744468,0,1200.0,0.35327327,0.0,0.69654834,0.0,0,0,0,0,0,1,0,0,33
95753523,0,1200.0,0.35327327,0.0,0.54203975,0.0,0,0,0,0,0,1,0,0,33
96762702,0,1200.0,0.35327327,0.0,0.4807082,0.0,0,0,0,0,0,1,0,0,33
97769592,0,1200.0,0.35327327,0.0,0.629264,0.0,0,0,0,0,0,1,0,0,33
98775008,0,1200.0,0.35327327,0.0,0.44634378,0.0,0,0,0,0,0,1,0,0,33
99777685,0,1200.0,0.35327327,0.0,0.8044675,0.0,0,0,0,0,0,1,0,0,33
100783729,0,1200.0,0.35327327,0.0,0.47515732,0.0,0,0,0,0,0,1,0,0,33
101787504,0,1200.0,0.35327327,0.0,0.47658277,0.0,0,0,0,0,0,1,0,0,33
102796492,0,1200.0,0.35327327,0.0,0.7603304,0.0,0,0,0,0,0,1,0,0,33
103801523,0,1200.0,0.35327327,0.0,0.44671237,0.0,0,0,0,0,0,1,0,0,33
104810468,0,1200.0,0.35327327,0.0,0.5189912,0.0,0,0,0,0,0,1,0,0,33
105820439,0,1200.0,0.35327327,0.0,0.7588186,0.0,0,0,0,0,0,1,0,0,33
106830461,0,1200.0,0.35327327,0.0,0.43868464,0.0,0,0,0,0,0,1,0,0,33
107833654,0,1200.0,0.35327327,0.0,0.47462022,0.0,0,0,0,0,0,1,0,0,33
108837608,0,1200.0,0.35327327,0.0,0.7145277,0.0,0,0,0,0,0,1,0,0,33
109839480,0,1200.0,0.35327327,0.0,0.4757981,0.0,0,0,0,0,0,1,0,0,33
110843480,0,1200.0,0.35327327,0.0,0.4770916,0.0,0,0,0,0,0,1,0,0,33
111852875,0,1200.0,0.35327327,0.0,0.73042613,0.0,0,0,0,0,0,1,0,0,33
112857527,0,1200.0,0.35327327,0.0,0.5661624,0.0,0,0,0,0,0,1,0,0,33
113861593,0,1200.0,0.35327327,0.0,0.64483273,0.0,0,0,0,0,0,1,0,0,33
114863675,0,1200.0,0.35327327,0.0,0.4697481,0.0,0,0,0,0,0,1,0,0,33
115868727,0,1200.0,0.35327327,0.0,0.44767398,0.0,0,0,0,0,0,1,0,0,33
116877823,0,1200.0,0.35327327,0.0,0.8341658,0.0,0,0,0,0,0,1,0,0,33
117879632,0,1200.0,0.35327327,0.0,0.51786536,0.0,0,0,0,0,0,1,0,0,33
118883658,0,1200.0,0.35327327,0.0,0.44428128,0.0,0,0,0,0,0,1,0,0,33
119885544,0,1200.0,0.35327327,0.0,0.66551465,0.0,0,0,0,0,0,1,0,0,33
120891480,0,1200.0,0.35327327,0.0,0.44634378,0.0,0,0,0,0,0,1,0,0,33
121891517,0,1200.0,0.35327327,0.0,0.5829032,0.0,0,0,0,0,0,1,0,0,33
122895484,0,1200.0,0.35327327,0.0,0.7567766,0.0,0,0,0,0,0,1,0,0,33
123898472,0,1200.0,0.35327327,0.0,0.44216165,0.0,0,0,0,0,0,1,0,0,33
124900878,0,1200.0,0.35327327,0.0,0.5109312,0.0,0,0,0,0,0,1,0,0,33
125903557,0,1200.0,0.35327327,0.0,0.6796739,0.0,0,0,0,0,0,1,0,0,33
126913616,0,1200.0,0.35327327,0.0,0.4769561,0.0,0,0,0,0,0,1,0,0,33
127916549,0,1200.0,0.35327327,0.0,0.5528384,0.0,0,0,0,0,0,1,0,0,33
128919727,0,1200.0,0.35327327,0.0,0.6513605,0.0,0,0,0,0,0,1,0,0,33
129920468,0,1200.0,0.35327327,0.0,0.5185949,0.0,0,0,0,0,0,1,0,0,33
130922606,0,1200.0,0.35327327,0.0,0.6452578,0.0,0,0,0,0,0,1,0,0,33
131926136,0,1200.0,0.35327327,0.0,0.54590815,0.0,0,0,0,0,0,1,0,0,33
132931640,0,1200.0,0.35327327,0.0,0.39340708,0.0,0,0,0,0,0,1,0,0,33
133935468,0,1200.0,0.35327327,0.0,0.8655797,0.0,0,0,0,0,0,1,0,0,33
134938801,0,1200.0,0.35327327,0.0,0.5174827,0.0,0,0,0,0,0,1,0,0,33
135942699,0,1200.0,0.35327327,0.0,0.4468484,0.0,0,0,0,0,0,1,0,0,33
136948468,0,1200.0,0.35327327,0.0,0.66623306,0.0,0,0,0,0,0,1,0,0,33
137951483,0,1200.0,0.35327327,0.0,0.44680926,0.0,0,0,0,0,0,1,0,0,33
138961791,0,1200.0,0.35327327,0.0,0.54141957,0.0,0,0,0,0,0,1,0,0,33
139964420,0,1200.0,0.35327327,0.0,0.73017573,0.0,0,0,0,0,0,1,0,0,33
140967485,0,1200.0,0.35327327,0.0,0.54361165,0.0,0,0,0,0,0,1,0,0,33
141969292,0,1200.0,0.35327327,0.0,0.4085914,0.0,0,0,0,0,0,1,0,0,33
142969611,0,1200.0,0.35327327,0.0,0.70228434,0.0,0,0,0,0,0,1,0,0,33
143976540,0,1200.0,0.35327327,0.0,0.5098319,0.0,0,0,0,0,0,1,0,0,33
144979581,0,1200.0,0.35327327,0.0,0.71428925,0.0,0,0,0,0,0,1,0,0,33
145988468,0,1200.0,0.35327327,0.0,0.48658374,0.0,0,0,0,0,0,1,0,0,33
146990913,0,1200.0,0.35327327,0.0,0.5180178,0.0,0,0,0,0,0,1,0,0,33
147992574,0,1200.0,0.35327327,0.0,0.6733865,0.0,0,0,0,0,0,1,0,0,33
149001543,0,1200.0,0.35327327,0.0,0.51557297,0.0,0,0,0,0,0,1,0,0,33
150007684,0,1200.0,0.35327327,0.0,0.515841,0.0,0,0,0,0,0,1,0,0,33
151016535,0,1200.0,0.35327327,0.0,0.6884265,0.0,0,0,0,0,0,1,0,0,33
152019681,0,1200.0,0.35327327,0.0,0.51796407,0.0,0,0,0,0,0,1,0,0,33
153022468,0,1200.0,0.35327327,0.0,0.49690503,0.0,0,0,0,0,0,1,0,0,33
154026647,0,1200.0,0.35327327,0.0,0.7148853,0.0,0,0,0,0,0,1,0,0,33
155031127,0,1200.0,0.35327327,0.0,0.40743136,0.0,0,0,0,0,0,1,0,0,33
156031480,0,1200.0,0.35327327,0.0,0.58179337,0.0,0,0,0,0,0,1,0,0,33
157036547,0,1200.0,0.35327327,0.0,0.69758046,0.0,0,0,0,0,0,1,0,0,33
158040546,0,1200.0,0.35327327,0.0,0.5456876,0.0,0,0,0,0,0,1,0,0,33
160051602,0,1200.0,0.35327327,0.0,0.6296359,0.0,0,0,0,0,0,1,0,0,33
161054165,0,1200.0,0.35327327,0.0,0.4480966,0.0,0,0,0,0,0,1,0,0,33
162060529,0,1200.0,0.35327327,0.0,0.802269,0.0,0,0,0,0,0,1,0,0,33
163069685,0,1200.0,0.35327327,0.0,0.49399725,0.0,0,0,0,0,0,1,0,0,33
164075614,0,1200.0,0.35327327,0.0,0.4403736,0.0,0,0,0,0,0,1,0,0,33
165082619,0,1200.0,0.35327327,0.0,0.7763311,0.0,0,0,0,0,0,1,0,0,33
166084046,0,1200.0,0.35327327,0.0,0.44860968,0.0,0,0,0,0,0,1,0,0,33
167085523,0,1200.0,0.35327327,0.0,0.51795113,0.0,0,0,0,0,0,1,0,0,33
168090650,0,1200.0,0.35327327,0.0,0.6854746,0.0,0,0,0,0,0,1,0,0,33
169098470,0,1200.0,0.35327327,0.0,0.5141821,0.0,0,0,0,0,0,1,0,0,33
170101543,0,1200.0,0.35327327,0.0,0.47584322,0.0,0,0,0,0,0,1,0,0,33
171106468,0,1200.0,0.35327327,0.0,0.7134328,0.0,0,0,0,0,0,1,0,0,33
172110312,0,1200.0,0.35327327,0.0,0.47557324,0.0,0,0,0,0,0,1,0,0,33
173110911,0,1200.0,0.35327327,0.0,0.49628672,0.0,0,0,0,0,0,1,0,0,33
174115734,0,1200.0,0.35327327,0.0,0.6970706,0.0,0,0,0,0,0,1,0,0,33
175120552,0,1200.0,0.35327327,0.0,0.58132464,0.0,0,0,0,0,0,1,0,0,33
176121543,0,1200.0,0.35327327,0.0,0.64442354,0.0,0,0,0,0,0,1,0,0,33
177128471,0,1200.0,0.35327327,0.0,0.4677324,0.0,0,0,0,0,0,1,0,0,33
178134604,0,1200.0,0.35327327,0.0,0.44632205,0.0,0,0,0,0,0,1,0,0,33
179142468,0,1200.0,0.35327327,0.0,0.8286558,0.0,0,0,0,0,0,1,0,0,33
180142798,0,1200.0,0.35327327,0.0,0.51875097,0.0,0,0,0,0,0,1,0,0,33
181145602,0,1200.0,0.35327327,0.0,0.44800854,0.0,0,0,0,0,0,1,0,0,33
182151480,0,1200.0,0.35327327,0.0,0.66588426,0.0,0,0,0,0,0,1,0,0,33
183152720,0,1200.0,0.35327327,0.0,0.4699248,0.0,0,0,0,0,0,1,0,0,33
184160728,0,1200.0,0.35327327,0.0,0.5422676,0.0,0,0,0,0,0,1,0,0,33
185165549,0,1200.0,0.35327327,0.0,0.77062565,0.0,0,0,0,0,0,1,0,0,33
186170463,0,1200.0,0.35327327,0.0,0.44068724,0.0,0,0,0,0,0,1,0,0,33
187173161,0,1200.0,0.35327327,0.0,0.51082236,0.0,0,0,0,0,0,1,0,0,33
188183450,0,1200.0,0.35327327,0.0,0.67468154,0.0,0,0,0,0,0,1,0,0,33
189189630,0,1200.0,0.35327327,0.0,0.47462684,0.0,0,0,0,0,0,1,0,0,33
190196043,0,1200.0,0.35327327,0.0,0.55057174,0.0,0,0,0,0,0,1,0,0,33
191199615,0,1200.0,0.35327327,0.0,0.65042627,0.0,0,0,0,0,0,1,0,0,33
192200492,0,1200.0,0.35327327,0.0,0.51845455,0.0,0,0,0,0,0,1,0,0,33
193204477,0,1200.0,0.35327327,0.0,0.6661668,0.0,0,0,0,0,0,1,0,0,33
194208468,0,1200.0,0.35327327,0.0,0.54467636,0.0,0,0,0,0,0,1,0,0,33
195212847,0,1200.0,0.35327327,0.0,0.47878882,0.0,0,0,0,0,0,1,0,0,33
196220820,0,1200.0,0.35327327,0.0,0.7649946,0.0,0,0,0,0,0,1,0,0,33
197221523,0,1200.0,0.35327327,0.0,0.5178209,0.0,0,0,0,0,0,1,0,0,33
198224489,0,1200.0,0.35327327,0.0,0.44822812,0.0,0,0,0,0,0,1,0,0,33
199226004,0,1200.0,0.35327327,0.0,0.6619974,0.0,0,0,0,0,0,1,0,0,33
200228687,0,1200.0,0.35327327,0.0,0.44703126,0.0,0,0,0,0,0,1,0,0,33
201229543,0,1200.0,0.35327327,0.0,0.5464322,0.0,0,0,0,0,0,1,0,0,33
202233868,0,1200.0,0.35327327,0.0,0.7338532,0.0,0,0,0,0,0,1,0,0,33
203238469,0,1200.0,0.35327327,0.0,0.5668866,0.0,0,0,0,0,0,1,0,0,33
204247674,0,1200.0,0.35327327,0.0,0.404922,0.0,0,0,0,0,0,1,0,0,33
205251884,0,1200.0,0.35327327,0.0,0.6790321,0.0,0,0,0,0,0,1,0,0,33
206252706,0,1200.0,0.35327327,0.0,0.51249975,0.0,0,0,0,0,0,1,0,0,33
207258618,0,1200.0,0.35327327,0.0,0.7126478,0.0,0,0,0,0,0,1,0,0,33
208264737,0,1200.0,0.35327327,0.0,0.4886092,0.0,0,0,0,0,0,1,0,0,33
209267145,0,1200.0,0.35327327,0.0,0.51744044,0.0,0,0,0,0,0,1,0,0,33
210269622,0,1200.0,0.35327327,0.0,0.6723121,0.0,0,0,0,0,0,1,0,0,33
211278676,0,1200.0,0.35327327,0.0,0.5148094,0.0,0,0,0,0,0,1,0,0,33
212279929,0,1200.0,0.35327327,0.0,0.51856023,0.0,0,0,0,0,0,1,0,0,33
213289645,0,1200.0,0.35327327,0.0,0.7039729,0.0,0,0,0,0,0,1,0,0,33
214296667,0,1200.0,0.35327327,0.0,0.5148717,0.0,0,0,0,0,0,1,0,0,33
215304468,0,1200.0,0.35327327,0.0,0.5087403,0.0,0,0,0,0,0,1,0,0,33
216307468,0,1200.0,0.35327327,0.0,0.73207676,0.0,0,0,0,0,0,1,0,0,33
217313601,0,1200.0,0.35327327,0.0,0.37077093,0.0,0,0,0,0,0,1,0,0,33
218314662,0,1200.0,0.35327327,0.0,0.5829848,0.0,0,0,0,0,0,1,0,0,33
219323272,0,1200.0,0.35327327,0.0,0.6961236,0.0,0,0,0,0,0,1,0,0,33
221338138,0,1200.0,0.35327327,0.0,0.4805777,0.0,0,0,0,0,0,1,0,0,33
222342629,0,1200.0,0.35327327,0.0,0.6524989,0.0,0,0,0,0,0,1,0,0,33
223347584,0,1200.0,0.35327327,0.0,0.44627813,0.0,0,0,0,0,0,1,0,0,33
224348514,0,1200.0,0.35327327,0.0,0.80585086,0.0,0,0,0,0,0,1,0,0,33
225349897,0,1200.0,0.35327327,0.0,0.47678113,0.0,0,0,0,0,0,1,0,0,33
226357881,0,1200.0,0.35327327,0.0,0.47615212,0.0,0,0,0,0,0,1,0,0,33
227368473,0,1200.0,0.35327327,0.0,0.73835474,0.0,0,0,0,0,0,1,0,0,33
228371697,0,1200.0,0.35327327,0.0,0.4458053,0.0,0,0,0,0,0,1,0,0,33
229376468,0,1200.0,0.35327327,0.0,0.5443685,0.0,0,0,0,0,0,1,0,0,33
230379487,0,1200.0,0.35327327,0.0,0.7348139,0.0,0,0,0,0,0,1,0,0,33
231380468,0,1200.0,0.35327327,0.0,0.43903768,0.0,0,0,0,0,0,1,0,0,33
232385622,0,1200.0,0.35327327,0.0,0.49544957,0.0,0,0,0,0,0,1,0,0,33
233395480,0,1200.0,0.35327327,0.0,0.70995367,0.0,0,0,0,0,0,1,0,0,33
234396468,0,1200.0,0.35327327,0.0,0.50847,0.0,0,0,0,0,0,1,0,0,33
235396477,0,1200.0,0.35327327,0.0,0.478021,0.0,0,0,0,0,0,1,0,0,33
236398753,0,1200.0,0.35327327,0.0,0.6996343,0.0,0,0,0,0,0,1,0,0,33
237399468,0,1200.0,0.35327327,0.0,0.54695076,0.0,0,0,0,0,0,1,0,0,33
238405858,0,1200.0,0.35327327,0.0,0.64301455,0.0,0,0,0,0,0,1,0,0,33
239415504,0,1200.0,0.35327327,0.0,0.5466042,0.0,0,0,0,0,0,1,0,0,33
240425348,0,1200.0,0.35327327,0.0,0.36967734,0.0,0,0,0,0,0,1,0,0,33
241425560,0,1200.0,0.35327327,0.0,0.8341658,0.0,0,0,0,0,0,1,0,0,33
242436406,0,1200.0,0.35327327,0.0,0.5355571,0.0,0,0,0,0,0,1,0,0,33
243441035,0,1200.0,0.35327327,0.0,0.44683862,0.0,0,0,0,0,0,1,0,0,33
244446053,0,1200.0,0.35327327,0.0,0.6655326,0.0,0,0,0,0,0,1,0,0,33
245446618,0,1200.0,0.35327327,0.0,0.4845624,0.0,0,0,0,0,0,1,0,0,33
246448581,0,1200.0,0.35327327,0.0,0.5459692,0.0,0,0,0,0,0,1,0,0,33
247453041,0,1200.0,0.35327327,0.0,0.73472965,0.0,0,0,0,0,0,1,0,0,33
248455684,0,1200.0,0.35327327,0.0,0.4421559,0.0,0,0,0,0,0,1,0,0,33
249456689,0,1200.0,0.35327327,0.0,0.511976,0.0,0,0,0,0,0,1,0,0,33
250460310,0,1200.0,0.35327327,0.0,0.677881,0.0,0,0,0,0,0,1,0,0,33
251470700,0,1200.0,0.35327327,0.0,0.47346416,0.0,0,0,0,0,0,1,0,0,33
252471466,0,1200.0,0.35327327,0.0,0.57525176,0.0,0,0,0,0,0,1,0,0,33
253473624,0,1200.0,0.35327327,0.0,0.6509774,0.0,0,0,0,0,0,1,0,0,33
254478072,0,1200.0,0.35327327,0.0,0.5166688,0.0,0,0,0,0,0,1,0,0,33
255480468,0,1200.0,0.35327327,0.0,0.64553267,0.0,0,0,0,0,0,1,0,0,33
256482468,0,1200.0,0.35327327,0.0,0.5815467,0.0,0,0,0,0,0,1,0,0,33
257488602,0,1200.0,0.35327327,0.0,0.44098908,0.0,0,0,0,0,0,1,0,0,33
258490733,0,1200.0,0.35327327,0.0,0.76256055,0.0,0,0,0,0,0,1,0,0,33
259495638,0,1200.0,0.35327327,0.0,0.51652277,0.0,0,0,0,0,0,1,0,0,33
260500605,0,1200.0,0.35327327,0.0,0.47509295,0.0,0,0,0,0,0,1,0,0,33
261505540,0,1200.0,0.35327327,0.0,0.71393573,0.0,0,0,0,0,0,1,0,0,33
262510013,0,1200.0,0.35327327,0.0,0.39317563,0.0,0,0,0,0,0,1,0,0,33
263515480,0,1200.0,0.35327327,0.0,0.54309887,0.0,0,0,0,0,0,1,0,0,33
264515584,0,1200.0,0.35327327,0.0,0.72983515,0.0,0,0,0,0,0,1,0,0,33
265519522,0,1200.0,0.35327327,0.0,0.5447203,0.0,0,0,0,0,0,1,0,0,33
266521647,0,1200.0,0.35327327,0.0,0.4440652,0.0,0,0,0,0,0,1,0,0,33
267523673,0,1200.0,0.35327327,0.0,0.67963797,0.0,0,0,0,0,0,1,0,0,33
268524478,0,1200.0,0.35327327,0.0,0.4722309,0.0,0,0,0,0,0,1,0,0,33
269527523,0,1200.0,0.35327327,0.0,0.80408674,0.0,0,0,0,0,0,1,0,0,33
270528523,0,1200.0,0.35327327,0.0,0.47275275,0.0,0,0,0,0,0,1,0,0,33
271533151,0,1200.0,0.35327327,0.0,0.44072846,0.0,0,0,0,0,0,1,0,0,33
272540473,0,1200.0,0.35327327,0.0,0.760206,0.0,0,0,0,0,0,1,0,0,33
273542604,0,1200.0,0.35327327,0.0,0.44814447,0.0,0,0,0,0,0,1,0,0,33
274548469,0,1200.0,0.35327327,0.0,0.5158425,0.0,0,0,0,0,0,1,0,0,33
275554722,0,1200.0,0.35327327,0.0,0.684973,0.0,0,0,0,0,0,1,0,0,33
276558582,0,1200.0,0.35327327,0.0,0.5527888,0.0,0,0,0,0,0,1,0,0,33
277568819,0,1200.0,0.35327327,0.0,0.4722772,0.0,0,0,0,0,0,1,0,0,33
278572468,0,1200.0,0.35327327,0.0,0.7140687,0.0,0,0,0,0,0,1,0,0,33
279576537,0,1200.0,0.35327327,0.0,0.4751379,0.0,0,0,0,0,0,1,0,0,33
280582468,0,1200.0,0.35327327,0.0,0.47618762,0.0,0,0,0,0,0,1,0,0,33
281584468,0,1200.0,0.35327327,0.0,0.6995519,0.0,0,0,0,0,0,1,0,0,33
282586468,0,1200.0,0.35327327,0.0,0.56786424,0.0,0,0,0,0,0,1,0,0,33
283596108,0,1200.0,0.35327327,0.0,0.48115078,0.0,0,0,0,0,0,1,0,0,33
284597643,0,1200.0,0.35327327,0.0,0.6310947,0.0,0,0,0,0,0,1,0,0,33
285606605,0,1200.0,0.35327327,0.0,0.48066247,0.0,0,0,0,0,0,1,0,0,33
286608338,0,1200.0,0.35327327,0.0,0.8062284,0.0,0,0,0,0,0,1,0,0,33
287610476,0,1200.0,0.35327327,0.0,0.47557324,0.0,0,0,0,0,0,1,0,0,33
288612532,0,1200.0,0.35327327,0.0,0.44210514,0.0,0,0,0,0,0,1,0,0,33
289617039,0,1200.0,0.35327327,0.0,0.7419993,0.0,0,0,0,0,0,1,0,0,33
290620468,0,1200.0,0.35327327,0.0,0.44724143,0.0,0,0,0,0,0,1,0,0,33
291620738,0,1200.0,0.35327327,0.0,0.5469715,0.0,0,0,0,0,0,1,0,0,33
292628707,0,1200.0,0.35327327,0.0,0.753015,0.0,0,0,0,0,0,1,0,0,33
293638606,0,1200.0,0.35327327,0.0,0.44298935,0.0,0,0,0,0,0,1,0,0,33
294638888,0,1200.0,0.35327327,0.0,0.50793284,0.0,0,0,0,0,0,1,0,0,33
295647227,0,1200.0,0.35327327,0.0,0.6755952,0.0,0,0,0,0,0,1,0,0,33
296650823,0,1200.0,0.35327327,0.0,0.5114559,0.0,0,0,0,0,0,1,0,0,33
297654646,0,1200.0,0.35327327,0.0,0.47683322,0.0,0,0,0,0,0,1,0,0,33
298655480,0,1200.0,0.35327327,0.0,0.6998124,0.0,0,0,0,0,0,1,0,0,33
299664384,0,1200.0,0.35327327,0.0,0.5427987,0.0,0,0,0,0,0,1,0,0,33
300666468,0,1200.0,0.35327327,0.0,0.64504933,0.0,0,0,0,0,0,1,0,0,33
301668517,0,1200.0,0.35327327,0.0,0.5459212,0.0,0,0,0,0,0,1,0,0,33
302677786,0,1200.0,0.35327327,0.0,0.39140958,0.0,0,0,0,0,0,1,0,0,33
303682477,0,1200.0,0.35327327,0.0,0.8309888,0.0,0,0,0,0,0,1,0,0,33
304686471,0,1200.0,0.35327327,0.0,0.51693225,0.0,0,0,0,0,0,1,0,0,33
305689639,0,1200.0,0.35327327,0.0,0.4474148,0.0,0,0,0,0,0,1,0,0,33
