timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,yaw,ref_alt,dist_bottom,dist_bottom_rate,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,xy_global,z_global,dist_bottom_valid
34628524,0,0.0,0.0,0.0,0.0,3.2147322,1.4557046e-05,2.672451e-06,0.0,-0.3263865,0.060929477,0.11263912,0.055749714,0.0036392612,0.0006681127,0.0,-0.8801614,0.19757454,0.13669108,-2.313896,0.0,0.1,-0.11263912,0.1322281,0.25834247,0.10344198,0.11261744,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34733320,0,0.0,0.0,0.0,0.0,3.212324,1.4557046e-05,2.672451e-06,0.0,-0.31131884,0.05666136,0.10883099,0.04502223,0.0036392612,0.0006681127,0.0,0.8820733,-0.21840188,0.014997955,-2.3113947,0.0,0.1,-0.10883099,0.1311671,0.25893822,0.1033288,0.11262662,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34837324,0,0.0,0.0,0.0,0.0,3.2096512,1.4557046e-05,2.672451e-06,0.0,-0.3051765,0.05141085,0.105116114,0.035387184,0.0036392612,0.0006681127,0.0,-0.11006709,0.016839989,-0.08127503,-2.3090494,0.0,0.1,-0.105116114,0.13266854,0.25957975,0.10447278,0.112633765,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
34934912,0,0.0,0.0,0.0,0.0,3.20995,1.4557046e-05,2.672451e-06,0.0,-0.30116525,0.050423693,0.10329339,0.03156877,0.0036392612,0.0006681127,0.0,-1.3473476,-0.12263842,-0.053973533,-2.3068275,0.0,0.1,-0.10329339,0.14062639,0.2616089,0.108478,0.11304754,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35039696,0,0.0,0.0,0.0,0.0,3.2091632,1.4557046e-05,2.672451e-06,0.0,-0.30798045,0.05197431,0.09903076,0.02448461,0.0036392612,0.0006681127,0.0,0.7335445,0.018975854,-0.31722248,-2.303959,0.0,0.1,-0.09903076,0.14991479,0.26003116,0.11294737,0.11241899,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35135711,0,0.0,0.0,0.0,0.0,3.205151,1.4557046e-05,2.672451e-06,0.0,-0.32384914,0.056215286,0.09632575,0.016648773,0.0036392612,0.0006681127,0.0,-0.95545214,-0.07822563,0.051910926,-2.3016987,0.0,0.1,-0.09632575,0.15884566,0.25981703,0.117035635,0.11220633,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35240502,0,0.0,0.0,0.0,0.0,3.2025304,1.4557046e-05,2.672451e-06,0.0,-0.34923896,0.06412445,0.092864506,0.010296553,0.0036392612,0.0006681127,0.0,-0.80239654,0.19631687,-0.17113523,-2.2987552,0.0,0.1,-0.092864506,0.16912617,0.2604138,0.121558055,0.11219829,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35344561,0,0.0,0.0,0.0,0.0,3.2068357,1.4557046e-05,2.672451e-06,0.0,-0.36241427,0.07002504,0.09164533,0.013469389,0.0036392612,0.0006681127,0.0,0.9561829,-0.19212198,-0.40200573,-2.2959256,0.0,0.1,-0.09164533,0.17983028,0.25876528,0.12603791,0.11158666,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35441313,0,0.0,0.0,0.0,0.0,3.214695,1.4557046e-05,2.672451e-06,0.0,-0.39009464,0.081779145,0.09294835,0.021976477,0.0036392612,0.0006681127,0.0,0.5898514,0.5043448,0.06427312,-2.2925313,0.0,0.1,-0.09294835,0.19029887,0.25872707,0.13027826,0.11143132,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35545323,0,0.0,0.0,0.0,0.0,3.2254639,1.4557046e-05,2.672451e-06,0.0,-0.40969005,0.08829078,0.09522753,0.033248723,0.0036392612,0.0006681127,0.0,-1.1866934,0.14387016,0.23145129,-2.2894278,0.0,0.1,-0.09522753,0.20199716,0.25724563,0.1348349,0.11088335,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35650082,0,0.0,0.0,0.0,0.0,3.239577,1.4557046e-05,2.672451e-06,0.0,-0.44715568,0.09584943,0.09663268,0.045542162,0.0036392612,0.0006681127,0.0,-1.0409013,-0.12827368,0.2574445,-2.2851553,0.0,0.1,-0.09663268,0.21431763,0.25591388,0.1394829,0.11037909,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35754113,0,0.0,0.0,0.0,0.0,3.2562082,1.4557046e-05,2.672451e-06,0.0,-0.47227582,0.10686818,0.09704979,0.05781069,0.0036392612,0.0006681127,0.0,2.4327006,0.41611865,0.2040555,-2.2813966,0.0,0.1,-0.09704979,0.22707129,0.25659245,0.14414476,0.11042775,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35850910,0,0.0,0.0,0.0,0.0,3.2751856,1.4557046e-05,2.672451e-06,0.0,-0.5108893,0.110134855,0.10098955,0.074657604,0.0036392612,0.0006681127,0.0,-1.942963,-0.075075686,-0.46275002,-2.277979,0.0,0.1,-0.10098955,0.23937306,0.25658154,0.1485175,0.11027387,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
35954923,0,0.0,0.0,0.0,0.0,3.2987642,1.4557046e-05,2.672451e-06,0.0,-0.5412431,0.11711245,0.101259135,0.090072684,0.0036392612,0.0006681127,0.0,1.7983447,0.8197787,-0.1856443,-2.272655,0.0,0.1,-0.101259135,0.25308362,0.25715062,0.15325098,0.11027372,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36059695,0,0.0,0.0,0.0,0.0,3.3275466,1.4557046e-05,2.672451e-06,0.0,-0.58836967,0.12854348,0.10741327,0.114025086,0.0036392612,0.0006681127,0.0,-2.2778502,-1.0298549,-0.5996386,-2.2687013,0.0,0.1,-0.10741327,0.26739702,0.25778297,0.15804714,0.110277705,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36155686,0,0.0,0.0,0.0,0.0,3.3589003,1.4557046e-05,2.672451e-06,0.0,-0.6139583,0.14537933,0.116490826,0.14174743,0.0036392612,0.0006681127,0.0,2.3808336,1.754182,0.33943674,-2.263051,0.0,0.1,-0.116490826,0.28085592,0.25558162,0.16241786,0.10953955,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36261322,0,0.0,0.0,0.0,0.0,3.3954554,1.4557046e-05,2.672451e-06,0.0,-0.66012603,0.15342484,0.12476074,0.16948079,0.0036392612,0.0006681127,0.0,2.352034,1.9242895,0.74562216,-2.256865,0.0,0.1,-0.12476074,0.29603451,0.2542296,0.16724645,0.10901745,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36357344,0,0.0,0.0,0.0,0.0,3.432572,1.4557046e-05,2.672451e-06,0.0,-0.7188172,0.15760334,0.13227002,0.19552939,0.0036392612,0.0006681127,0.0,-1.5176796,-0.6248938,-0.5846649,-2.2518613,0.0,0.1,-0.13227002,0.3103724,0.2542569,0.17167461,0.10890235,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36462095,0,0.0,0.0,0.0,0.0,3.4768379,1.4557046e-05,2.672451e-06,0.0,-0.75931036,0.16528215,0.14158222,0.22560143,0.0036392612,0.0006681127,0.0,-0.37398362,-0.31577712,-0.9273877,-2.2444165,0.0,0.1,-0.14158222,0.32651356,0.25312096,0.1765322,0.10845245,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36566097,0,0.0,0.0,0.0,0.0,3.5283449,1.4557046e-05,2.672451e-06,0.0,-0.81787056,0.17438427,0.15262106,0.26121292,0.0036392612,0.0006681127,0.0,-1.7708914,1.1681596,-1.4937129,-2.23599,0.0,0.1,-0.15262106,0.34302154,0.2520168,0.18140171,0.10803464,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36662910,0,0.0,0.0,0.0,0.0,3.5810382,1.4557046e-05,2.672451e-06,0.0,-0.87610334,0.17400391,0.1608152,0.2935502,0.0036392612,0.0006681127,0.0,-2.7392945,-0.21070212,-0.057105035,-2.2278068,0.0,0.1,-0.1608152,0.35845688,0.25023547,0.1858215,0.10746784,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36767023,0,0.0,0.0,0.0,0.0,3.6454475,1.4557046e-05,2.672451e-06,0.0,-0.9415812,0.17453897,0.17431794,0.33639857,0.0036392612,0.0006681127,0.0,0.69203913,0.84641767,0.8434141,-2.2185082,0.0,0.1,-0.17431794,0.3759094,0.2512211,0.19079877,0.107630074,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36871722,0,0.0,0.0,0.0,0.0,3.717748,1.4557046e-05,2.672451e-06,0.0,-1.0095649,0.18203543,0.1919957,0.3860054,0.0036392612,0.0006681127,0.0,-1.4588518,-1.8477432,-1.345007,-2.210309,0.0,0.1,-0.1919957,0.39359,0.25209197,0.19561653,0.10778193,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
36975696,0,0.0,0.0,0.0,0.0,3.7937238,1.4557046e-05,2.672451e-06,0.0,-1.073434,0.19269924,0.2101023,0.43432257,0.0036392612,0.0006681127,0.0,0.5960419,0.6949089,1.1951419,-2.2014742,0.0,0.1,-0.2101023,0.4117231,0.25098246,0.20055428,0.107392766,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37072497,0,0.0,0.0,0.0,0.0,3.8670118,1.4557046e-05,2.672451e-06,0.0,-1.1589099,0.17243218,0.2151228,0.46571943,0.0036392612,0.0006681127,0.0,0.26157907,-2.0197935,-2.228176,-2.1942348,0.0,0.1,-0.2151228,0.42894402,0.25308937,0.20509312,0.107890986,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37176538,0,0.0,0.0,0.0,0.0,3.955259,1.4557046e-05,2.672451e-06,0.0,-1.2509369,0.17259175,0.24341139,0.5266734,0.0036392612,0.0006681127,0.0,1.0043283,2.9182174,2.0452294,-2.1853404,0.0,0.1,-0.24341139,0.44802874,0.25391057,0.21006441,0.10804283,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37281301,0,0.0,0.0,0.0,0.0,4.047047,1.4557046e-05,2.672451e-06,0.0,-1.3404511,0.17416857,0.25958169,0.57282144,0.0036392612,0.0006681127,0.0,-1.3944039,-0.9110961,-0.17739925,-2.1744576,0.0,0.1,-0.25958169,0.4674256,0.2546137,0.21501586,0.10819011,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37377304,0,0.0,0.0,0.0,0.0,4.136181,1.4557046e-05,2.672451e-06,0.0,-1.4195505,0.16903056,0.27444592,0.6153647,0.0036392612,0.0006681127,0.0,-0.64953786,0.52787393,0.6862788,-2.1638467,0.0,0.1,-0.27444592,0.48526993,0.252573,0.2194397,0.10764687,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37482104,0,0.0,0.0,0.0,0.0,4.239344,1.4557046e-05,2.672451e-06,0.0,-1.5180348,0.15385094,0.29426894,0.6663028,0.0036392612,0.0006681127,0.0,0.9513196,0.56566143,0.91469276,-2.1530275,0.0,0.1,-0.29426894,0.5055117,0.25336745,0.22433427,0.10789867,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37578119,0,0.0,0.0,0.0,0.0,4.340574,1.4557046e-05,2.672451e-06,0.0,-1.6144861,0.14505301,0.3155525,0.71725696,0.0036392612,0.0006681127,0.0,-3.1161828,-0.004116484,-1.4840821,-2.1449275,0.0,0.1,-0.3155525,0.5243155,0.25339568,0.22894888,0.10798455,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37682936,0,0.0,0.0,0.0,0.0,4.4517922,1.4557046e-05,2.672451e-06,0.0,-1.6988539,0.12731324,0.3396821,0.76896644,0.0036392612,0.0006681127,0.0,1.1513947,-0.14690086,0.46175057,-2.1377807,0.0,0.1,-0.3396821,0.5455167,0.25412923,0.23415722,0.10828448,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37786889,0,0.0,0.0,0.0,0.0,4.562784,1.4557046e-05,2.672451e-06,0.0,-1.7882226,0.11065457,0.35404384,0.8058275,0.0036392612,0.0006681127,0.0,-2.2011204,-2.2056236,-1.797406,-2.1326609,0.0,0.1,-0.35404384,0.56609225,0.252729,0.23884448,0.10808529,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37883694,0,0.0,0.0,0.0,0.0,4.6657066,1.4557046e-05,2.672451e-06,0.0,-1.8793218,0.09119191,0.37914264,0.8477534,0.0036392612,0.0006681127,0.0,-3.6989837,-0.01651982,0.14485972,-2.1299248,0.0,0.1,-0.37914264,0.58656937,0.25477636,0.24376468,0.10880911,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
37987712,0,0.0,0.0,0.0,0.0,4.781332,1.4557046e-05,2.672451e-06,0.0,-1.9847147,0.043692853,0.40558213,0.89276415,0.0036392612,0.0006681127,0.0,-2.366928,-0.9710399,-0.6380006,-2.1276975,0.0,0.1,-0.40558213,0.60794955,0.25333238,0.24859452,0.108671784,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
38092490,0,0.0,0.0,0.0,0.0,4.9090033,1.4557046e-05,2.672451e-06,0.0,-2.0442052,0.03515572,0.4281053,0.9406018,0.0036392612,0.0006681127,0.0,1.7993659,0.5893347,-0.64588994,-2.1247709,0.0,0.1,-0.4281053,0.6303108,0.2540254,0.25366825,0.10913487,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
38188509,0,0.0,0.0,0.0,0.0,5.0288715,1.4557046e-05,2.672451e-06,0.0,-2.1171064,0.015829949,0.45565757,0.98887974,0.0036392612,0.0006681127,0.0,-2.5988798,-0.39993614,-1.190695,-2.122408,0.0,0.1,-0.45565757,0.6507809,0.25393787,0.258238,0.10939352,inf,inf,inf,inf,0,1,0,1,1,0,1,1,0,0,0
